"city, state_name",x,y,population,density
"Ormond-by-the-Sea, Florida",-9024415.083781863,3419451.7276015603,7322,1410
"Umatilla, Oregon",-13282029.384254038,5766258.355547291,7321,580
"Strasburg, Virginia",-8722416.437208792,4721112.946438711,7320.0,633
"Oak Grove, Kentucky",-9731727.996333245,4393014.020824129,7320,264
"Geneva, Ohio",-9010878.633701403,5131156.932095366,7317.0,562
"Whiteville, North Carolina",-8760988.640768662,4073280.3860124187,7315.0,369
"South Lockport, New York",-8759329.980355842,5332954.7327306345,7315,494
"Franklin, California",-13417571.996243928,4484882.9075260805,7314,1399
"Centerville, South Carolina",-9207914.132405495,4099597.5116659445,7303,477
"Woodlake, Virginia",-8647108.801687142,4498036.453228461,7299,1163
"Wellington, Kansas",-10845657.612905215,4475717.375090911,7297.0,404
"Longboat Key, Florida",-9198785.934160449,3172608.142055739,7296,690
"Meraux, Louisiana",-10009614.841200495,3494349.647233767,7296,679
"Connellsville, Pennsylvania",-8859907.140287563,4868238.558153238,7290,1287
"Hardeeville, South Carolina",-9020418.714062385,3802109.7279549707,7290.0,50
"Torrington, Wyoming",-11595294.1958562,5170841.066679556,7289.0,552
"New Cumberland, Pennsylvania",-8557830.570070937,4899392.5980173545,7288,1680
"Kaufman, Texas",-10721848.075244937,3839278.236098303,7281.0,335
"Huron, California",-13369036.698258063,4328741.681633492,7281.0,1756
"Moab, Utah",-12194794.181574296,4660277.835351904,7278.0,429
"Wildwood, Florida",-9128843.898095034,3350392.906883259,7276,67
"Pinehurst, Massachusetts",-7929732.60716805,5241218.106328514,7275,753
"Ralston, Nebraska",-10690611.826128345,5041960.501241808,7273,1702
"Northport, New York",-8164683.524436332,4998133.067174765,7273,1215
"Wauseon, Ohio",-9366533.274836833,5094284.172454698,7269.0,537
"Delphos, Ohio",-9388329.631134154,4989962.200441544,7267.0,766
"St. Louis, Michigan",-9418942.491102306,5374311.890032563,7265,846
"Lampasas, Texas",-10929614.772861503,3641063.553894153,7263.0,421
"Herkimer, New York",-8348149.177212727,5316265.159988141,7262,1083
"Pleasantville, New York",-8213452.593352866,5032688.428823331,7260,1534
"Neptune Beach, Florida",-9062720.12056383,3544298.188049025,7259,1199
"Napili-Honokowai, Hawaii",-17439823.497331887,2389100.528648035,7258,1078
"Crystal City, Texas",-11112546.092082089,3336363.0471954294,7255.0,758
"Williston Park, New York",-8198290.878706822,4976814.855925168,7253,4471
"Union Grove, Wisconsin",-9801625.504602341,5264344.750113937,7251.0,762
"Kenwood, Ohio",-9392537.50788614,4751322.970906681,7244,1199
"Lakes of the Four Seasons, Indiana",-9709319.382836558,5072620.063631168,7243,1221
"Richland, Mississippi",-10036476.234328909,3793658.1490405668,7241,223
"Belle Isle, Florida",-9055740.388491092,3308664.2333694394,7240,1164
"Bedford, Virginia",-8851892.136950448,4486044.911508039,7240.0,292
"Woodstock, Virginia",-8740361.13912467,4703782.178660077,7239.0,532
"Franklin, North Carolina",-9281908.197935784,4188342.1702762106,7238.0,323
"Emmitsburg, Maryland",-8607401.139321182,4823180.3010254195,7235.0,821
"Willows, California",-13603186.115192635,4795697.2587325545,7234.0,826
"East Hills, New York",-8196365.051516099,4982268.707423397,7233,1227
"Oakdale, New York",-8141295.299420666,4973670.352762398,7231,843
"La Feria, Texas",-10889884.846597383,3018216.645826116,7230,647
"New Albany, Mississippi",-9909672.202366292,4094909.9178930963,7226.0,185
"Midland Park, New Jersey",-8253349.498853174,5011633.690721286,7216,1773
"Landen, Ohio",-9381672.725584717,4766936.7527008485,7214,1373
"Alta Sierra, California",-13475480.395354591,4739406.05710609,7207,334
"Dunellen, New Jersey",-8289472.673615592,4952097.538150075,7202,2617
"Corbin, Kentucky",-9362013.703510623,4429646.62411655,7202,352
"Milan, Tennessee",-9880205.933153313,4288601.921402974,7201.0,329
"Jackson, Wisconsin",-9814594.225279758,5361372.796475713,7200,859
"Riverdale Park, Maryland",-8563429.940457838,4716544.826318138,7200,1760
"Knoxville, Iowa",-10364111.759631675,5059478.923616349,7199.0,598
"Lander, Wyoming",-12107096.686727354,5286329.136854649,7197.0,306
"Unionville, North Carolina",-8963144.836049246,4173615.5601168256,7195,95
"Gunnison, Colorado",-11902558.254343793,4656775.87834341,7195.0,612
"Hornsby Bend, Texas",-10862923.265927251,3535081.3435045187,7194,1629
"South Monrovia Island, California",-13135232.37174495,4045383.6911488026,7192,5066
"Morrow, Georgia",-9388596.79791206,3972758.5410958976,7192,823
"Interlaken, California",-13551622.92705719,4432209.369699652,7191,283
"Acton, California",-13156371.943046592,4095544.722682109,7185,70
"Hobart, Washington",-13580532.598816203,6009584.167496853,7182,147
"Clinton, Massachusetts",-7979993.3572612135,5223831.09297456,7181,1857
"Enoch, Utah",-12584100.704776531,4546562.815217293,7180,353
"Pacific, Washington",-13608885.67312125,5984780.458229008,7178,1145
"Canfield, Ohio",-8990963.576798486,5016989.017499941,7176,602
"Independence, Ohio",-9087956.249126663,5068257.475607846,7175,290
"Elsa, Texas",-10908597.652999733,3036011.7451055683,7174,1326
"Mecca, California",-12920241.0391759,3972103.8168957992,7174,398
"Sioux Center, Iowa",-10705673.353232674,5323364.108799128,7174.0,471
"Commerce, Georgia",-9292171.854986925,4057479.090914571,7172.0,220
"East Franklin, New Jersey",-8290084.930814956,4937888.37949943,7170,2542
"Austell, Georgia",-9422638.298196642,4004657.9562249836,7170,466
"Glenolden, Pennsylvania",-8381467.100807155,4851363.133357224,7164,2837
"Parkville, Pennsylvania",-8568105.359071156,4834878.453736266,7162,948
"Parkville, Missouri",-10544427.070818618,4750417.940616906,7162,187
"Hillsborough, North Carolina",-8805304.930053465,4309995.877472498,7161,492
"Utuado, Puerto Rico",-7425555.501416233,2069140.7370759258,7160,1581
"Gonzales, Texas",-10847772.683230286,3441051.7154448153,7158.0,478
"Nyack, New York",-8228102.238341261,5025906.357505202,7156,3586
"Calverton, New York",-8100107.087827154,5000003.760796986,7154,98
"Wynne, Arkansas",-10106629.777426831,4195481.14000219,7152.0,331
"Carneys Point, New Jersey",-8400981.407543214,4823527.573348233,7151,329
"Tyrone, Pennsylvania",-8710304.876610482,4964727.274045518,7151.0,975
"Lawrenceville, Illinois",-9761305.585037015,4682556.150669282,7150.0,785
"Yardville, New Jersey",-8311146.578473043,4892847.935304075,7148,677
"Cottage Grove, Wisconsin",-9930077.065028701,5325833.24804224,7143,660
"De Soto, Missouri",-10081193.273780568,4599363.577164371,7141.0,558
"Palmyra, New Jersey",-8352969.3111640755,4866305.579340827,7140,1490
"Nappanee, Indiana",-9572819.423225848,5078232.00711861,7139.0,597
"Portage Lakes, Ohio",-9076401.285982322,5012843.176006879,7139,696
"Fair Plain, Michigan",-9623736.958314689,5173315.568316859,7138,641
"Atherton, California",-13603597.997308567,4502564.860066414,7137,547
"Nibley, Utah",-12450572.97557,5112047.077802861,7135,658
"Walled Lake, Michigan",-9292795.244135367,5241913.044671392,7134,1247
"Galliano, Louisiana",-10053218.685744219,3432663.072262037,7131,247
"Freeland, Michigan",-9363349.537400143,5391428.375850423,7125,417
"Plymouth, Massachusetts",-7866870.490717089,5154076.387078475,7122,1228
"Ewa Villages, Hawaii",-17592821.00547816,2432681.5643826835,7118,2440
"Live Oak, Florida",-9237814.54763257,3541603.338675731,7118.0,352
"Bonne Terre, Missouri",-10079156.12709905,4568257.654169209,7118,675
"Brook Highland, Alabama",-9649718.92746584,3953306.3602454606,7116,979
"Fort Riley, Kansas",-10777262.917761829,4737598.21172997,7116,538
"Calipatria, California",-12858024.575771539,3915137.8500451483,7114,742
"Pinson, Alabama",-9647770.836376958,3989352.8519285847,7106,257
"Selma, North Carolina",-8715804.059455672,4238001.802807561,7101,571
"New Paltz, New York",-8246648.06550742,5123514.383862962,7101,1556
"Marble Falls, Texas",-10940123.332792388,3576371.110534696,7099.0,187
"Northgate, Ohio",-9416994.400013423,4757991.0933407275,7099,1099
"Lake Lorraine, Florida",-9636449.644163283,3560324.4352370095,7095,1327
"Juana Díaz, Puerto Rico",-7403269.33935942,2043776.4514858925,7095,1867
"Fort Myers Beach, Florida",-9118936.463414432,3052734.8504859367,7094,985
"Dunbar, West Virginia",-9098642.920242818,4631656.688832642,7093,977
"Ladera Heights, California",-13177333.403162966,4028426.060740764,7090,923
"Osceola, Arkansas",-10018019.462755386,4258624.937025723,7085.0,272
"Syracuse, Indiana",-9545557.279930575,5074876.3254412,7085.0,564
"Souderton, Pennsylvania",-8384851.21332727,4911239.408513165,7082,2438
"Flatwoods, Kentucky",-9208292.618674193,4653289.3473796155,7079,838
"Roosevelt, Utah",-12246179.25852447,4908524.473891464,7075.0,415
"Milton-Freewater, Oregon",-13179259.23035369,5769907.023565291,7074,1372
"Ben Lomond, California",-13590796.255867342,4450012.471295325,7071,326
"Fort Pierce North, Florida",-8945567.488452988,3182767.441510848,7070,644
"Nebraska City, Nebraska",-10671231.102781236,4964697.917794832,7069.0,566
"Sausalito, California",-13635880.649638617,4559385.35087736,7068,1547
"Batesville, Mississippi",-10010394.077636044,4071137.230048157,7068.0,139
"Twin Rivers, New Jersey",-8292378.112325297,4904234.649161905,7067,2160
"Ridley Park, Pennsylvania",-8385151.775952412,4848301.907166187,7065,2528
"Highland Heights, Kentucky",-9401676.838080268,4726757.919410518,7065,1041
"Barnesville, Georgia",-9367835.712879112,3902062.0375677696,7064.0,423
"Lemoore Station, California",-13347752.41161839,4336911.790667226,7063,649
"Waikele, Hawaii",-17589125.198383827,2439937.6356842737,7062,2477
"Berrien Springs, Michigan",-9611358.230938477,5153103.472769545,7060.0,726
"St. Helena, California",-13633097.662368786,4651197.998449554,7059.0,475
"Whitemarsh Island, Georgia",-9018092.136704806,3767301.761383548,7058,471
"Hudson Falls, New York",-8191088.507652498,5358389.408731629,7056,1462
"Sandston, Virginia",-8606655.298732866,4510715.310169997,7056,276
"Noble, Oklahoma",-10839290.13803184,4182718.705906817,7053,207
"Oak Ridge, North Carolina",-8904624.179739222,4324589.99269553,7049,165
"Fort Payne, Alabama",-9539690.74276577,4090156.771959011,7049.0,96
"Rochester, Indiana",-9595294.828417009,5021048.049229361,7046.0,506
"Orange City, Iowa",-10692971.799333163,5312321.936950613,7044.0,551
"Gateway, Alaska",-16613198.354548275,8758759.795238696,7037,126
"Marksville, Louisiana",-10248651.18378089,3648954.4233000814,7036.0,428
"Truth or Consequences, New Mexico",-11940006.131046649,3920071.6622423297,7035.0,79
"Rancho Calaveras, California",-13453739.698802665,4597070.899458521,7035,324
"Nuevo, California",-13040132.130760254,4002125.781577729,7033,401
"Laurium, Michigan",-9844895.390673688,5980533.160673342,7032.0,1128
"Collinsville, Virginia",-8895774.280221157,4400358.247825965,7031,345
"Archbald, Pennsylvania",-8409664.32782509,5087518.190973169,7030,158
"Osprey, Florida",-9181631.600629205,3147405.0685788514,7028,519
"Willis, Texas",-10629141.203312298,3559123.696264498,7028,573
"Great Neck Plaza, New York",-8207151.9101739675,4980960.093340836,7027,8712
"Orland Hills, Illinois",-9778448.786619183,5099834.343440888,7023,2368
"East End, Arkansas",-10277694.438928854,4103624.7275773063,7019,135
"Kiel, Wisconsin",-9799076.288263176,5452560.352713678,7018.0,581
"Mount Carmel, Illinois",-9770444.915231146,4638744.106428929,7016.0,562
"Fort Myers Shores, Florida",-9099065.934307832,3087722.732865345,7010,1304
"San Martin, California",-13536038.19834613,4450668.286097738,7010,233
"West Glens Falls, New York",-8202843.845880266,5358037.585073948,7005,575
"St. Augustine Beach, Florida",-9047079.732107373,3483179.5394527386,7004,1278
"Westmere, New York",-8223660.590658608,5264647.633550329,7001,852
"Tappan, New York",-8232298.983144167,5016310.217739631,6996,979
"Crete, Nebraska",-10793259.528588822,4957244.279727011,6995.0,819
"Adel, Georgia",-9286628.14434542,3649279.5260824086,6989.0,236
"Hillsboro, Illinois",-9960144.459491963,4745592.482461038,6984.0,353
"Joshua Tree, California",-12947881.66873987,4045410.5854261527,6980,74
"Keyport, New Jersey",-8260028.668300771,4929021.741152106,6977,1950
"Stevensville, Maryland",-8495725.426157368,4718019.574312075,6973,417
"Brier, Washington",-13611412.625562254,6072386.821345542,6970,1225
"Sedona, Arizona",-12444973.605183098,4144519.2198435054,6969.0,209
"Milltown, New Jersey",-8286077.429146398,4931610.675051436,6967,1731
"Hamilton, Montana",-12708210.805061953,5820937.461165318,6964.0,780
"Ashland, Wisconsin",-10115769.107620958,5873803.016221901,6962.0,226
"Leitchfield, Kentucky",-9605280.186741166,4507095.22293639,6962.0,246
"Cos Cob, Connecticut",-8192346.417898462,5019911.349346376,6959,1294
"Creswell, Oregon",-13694078.479425343,5453255.788771576,6959.0,1253
"Bondurant, Iowa",-10403374.14403446,5115937.564821212,6958,307
"Mechanicstown, New York",-8281212.767398732,5078529.026382385,6957,801
"Wytheville, Virginia",-9026686.001394046,4432557.616591004,6956.0,211
"Stratford, New Jersey",-8350698.3935518935,4841124.051939993,6955,1709
"Catoosa, Oklahoma",-10660644.619206795,4325858.778149185,6953,240
"Paintsville, Kentucky",-9218233.449202033,4553563.933565484,6952.0,234
"Pelham, New York",-8216213.316724539,4999311.414975769,6947,3234
"Desert Palms, California",-12945677.542822164,3999165.588060608,6947,1004
"Bremen, Georgia",-9478798.981301848,3989727.5364574236,6945.0,241
"Prairie View, Texas",-10685524.525399093,3514480.486776508,6944.0,372
"Ocean City, Maryland",-8356921.153087237,4636059.1182416305,6944,591
"Cochituate, Massachusetts",-7943491.696230099,5210390.163358118,6942,703
"Barberton, Washington",-13649049.745399464,5734571.604797218,6941,617
"Madison Park, New Jersey",-8270581.756027974,4930981.662317406,6941,1605
"Whitinsville, Massachusetts",-7978134.321764966,5178161.456271555,6941,735
"Southport, New York",-8551396.303503087,5170571.159956896,6940,420
"Decatur, Texas",-10863401.939737665,3925366.8626547297,6939.0,312
"Lower Allen, Pennsylvania",-8560658.085137086,4898853.118871368,6937,1219
"Gleneagle, Colorado",-11669488.636469917,4728162.487669531,6936,1145
"Vandalia, Illinois",-9919869.067722956,4718148.445976148,6936.0,316
"Madison, South Dakota",-10810057.639749527,5466401.697738007,6933.0,608
"Fort Meade, Florida",-9106579.99993638,3219314.941417845,6932.0,295
"Willow Oak, Florida",-9130914.44062379,3239092.9342692546,6930,857
"South Valley Stream, New York",-8206317.013993016,4961689.369076878,6930,3076
"Kentfield, California",-13642159.068919359,4572096.675657104,6930,884
"Mount Ivy, New York",-8240948.507578805,5040791.760942572,6925,1846
"Page, Arizona",-12412913.591834635,4431108.984640781,6924.0,76
"Treasure Island, Florida",-9213502.37084332,3220510.124432938,6921,1728
"Spring Lake Park, Minnesota",-10379997.050967872,5639817.61080898,6919,1340
"Black Jack, Missouri",-10048142.516964044,4692963.657814516,6918,1026
"Lewisburg, West Virginia",-8953727.207128135,4552563.485392642,6917.0,386
"Viola, New York",-8247160.135165069,5031343.45819206,6917,957
"San Isidro, Puerto Rico",-7334318.046762067,2083471.1569352832,6915,4702
"Springs, New York",-8032636.344457352,5015469.162077669,6912,314
"Mira Monte, California",-13278778.855122875,4086471.762666264,6912,583
"Woodland, Washington",-13664534.286568807,5766658.355610963,6911.0,609
"Pollock Pines, California",-13424061.922557179,4686837.788092492,6905,336
"Laurence Harbor, New Jersey",-8265405.399706086,4931391.247433832,6904,903
"Clover Creek, Washington",-13623579.845905961,5965021.111995277,6902,411
"Indian River Estates, Florida",-8938765.867565518,3168070.220437067,6902,478
"Gulf Breeze, Florida",-9704488.11693613,3551005.5721934177,6900,569
"Village St. George, Louisiana",-10137554.331969203,3549883.126949158,6900,1193
"Lake Mills, Wisconsin",-9896903.856772304,5323790.8269388145,6897.0,557
"Byron, Illinois",-9937101.324897755,5179332.0408448465,6896.0,304
"Bridge City, Louisiana",-10036498.49822707,3494824.9140471993,6894,636
"Puerto Real, Puerto Rico",-7479122.440385956,2046469.5508515008,6892,2394
"Colusa, California",-13582369.370414292,4751208.041925974,6891.0,683
"Union, Ohio",-9383075.35116871,4852727.205856528,6891,311
"Junction City, Oregon",-13715685.592588317,5497485.402716475,6891.0,733
"Hondo, Texas",-11038663.346042594,3420664.9759226395,6889.0,365
"University Park, Illinois",-9764433.66272831,5078365.664654329,6887,247
"Ephraim, Utah",-12421551.984320194,4772852.155459576,6886.0,644
"Mountainside, New Jersey",-8277717.335387823,4965417.171290847,6885,665
"Chestertown, Maryland",-8468229.51193143,4752975.219694851,6878.0,668
"Belle Haven, Virginia",-8577990.5298536,4689850.284508113,6877,1340
